NS500207:12:H04WYAFXX:1:21212:7331:4804	NS500207:12:H04WYAFXX:1:21212:7331:4804	100	22	0	0	1	22	1	22	1.76e-04	28.9
NS500207:12:H04WYAFXX:2:11210:11991:1055	NS500207:12:H04WYAFXX:2:11210:11991:1055	100	18	0	0	1	18	1	18	5.00e-05	30.0
NS500207:12:H04WYAFXX:3:21404:9151:14665	NS500207:12:H04WYAFXX:3:21404:9151:14665	100	17	0	0	1	17	1	17	1.92e-04	28.5
NS500207:12:H04WYAFXX:4:11505:19073:15070	NS500207:12:H04WYAFXX:4:11505:19073:15070	100	15	0	0	1	15	1	15	1.24e-04	28.9
NS500207:12:H04WYAFXX:4:21401:14803:8744	NS500207:12:H04WYAFXX:4:21401:14803:8744	100	18	0	0	1	18	1	18	2.64e-07	35.8
NS500207:12:H04WYAFXX:3:21412:23650:17995	NS500207:12:H04WYAFXX:3:21412:23650:17995	100	16	0	0	1	16	1	16	2.60e-04	28.1
NS500207:12:H04WYAFXX:2:21305:4818:2163	NS500207:12:H04WYAFXX:2:21305:4818:2163	100	17	0	0	1	17	1	17	4.77e-05	30.0
NS500207:12:H04WYAFXX:4:11612:8606:13414	NS500207:12:H04WYAFXX:4:11612:8606:13414	100	16	0	0	1	16	1	16	4.88e-07	35.0
NS500207:12:H04WYAFXX:2:21202:7086:1782	NS500207:12:H04WYAFXX:2:21202:7086:1782	100	15	0	0	1	15	1	15	2.48e-04	28.1
NS500207:12:H04WYAFXX:2:21303:21432:1199	NS500207:12:H04WYAFXX:2:21303:21432:1199	100	15	0	0	1	15	1	15	3.09e-05	30.4
NS500207:12:H04WYAFXX:1:21108:7547:19343	NS500207:12:H04WYAFXX:1:21108:7547:19343	100	28	0	0	1	28	1	28	2.61e-06	33.9
NS500207:12:H04WYAFXX:4:21604:24954:2102	NS500207:12:H04WYAFXX:4:21604:24954:2102	100	15	0	0	1	15	1	15	8.76e-05	29.3
NS500207:12:H04WYAFXX:2:11205:7709:19148	NS500207:12:H04WYAFXX:2:11205:7709:19148	100	18	0	0	1	18	1	18	1.31e-07	36.6
NS500207:12:H04WYAFXX:3:11505:23748:10700	NS500207:12:H04WYAFXX:3:11505:23748:10700	100	17	0	0	1	17	1	17	5.09e-07	35.0
NS500207:12:H04WYAFXX:2:21102:18769:18634	NS500207:12:H04WYAFXX:2:21102:18769:18634	100	15	0	0	1	15	1	15	1.24e-04	28.9
NS500207:12:H04WYAFXX:2:21310:8612:12673	NS500207:12:H04WYAFXX:2:21310:8612:12673	100	19	0	0	1	19	1	19	9.16e-06	32.0
NS500207:12:H04WYAFXX:3:11605:16472:11921	NS500207:12:H04WYAFXX:3:11605:16472:11921	100	18	0	0	1	18	1	18	6.15e-06	32.3
NS500207:12:H04WYAFXX:1:21205:14536:5000	NS500207:12:H04WYAFXX:1:21205:14536:5000	100	19	0	0	1	19	1	19	3.38e-08	38.1
NS500207:12:H04WYAFXX:2:21101:9143:19583	NS500207:12:H04WYAFXX:2:21101:9143:19583	100	28	0	0	1	28	1	28	5.28e-06	33.1
